NACA2412 : [800panels,Half cosine x-spacing]
          1 -1.6616e-17                     
     0.9965 -0.00027113                     
    0.99695 -0.00023627                     
    0.99737 -0.00020379                     
    0.99776  -0.0001737                     
    0.99812   -0.000146                     
    0.99844 -0.00012069                     
    0.99874 -9.7784e-05                     
      0.999 -7.7278e-05                     
    0.99924 -5.9177e-05                     
    0.99944 -4.3484e-05                     
    0.99961 -3.0201e-05                     
    0.99975 -1.9331e-05                     
    0.99986 -1.0875e-05                     
    0.99994 -4.8335e-06                     
    0.99998 -1.2084e-06                     
          1  1.6616e-17                     
